ETABLISSEMENT_Type;ETABLISSEMENT_Nom;FORMATION_Nom;FORMATION_Domaine;FORMATION_Specialite;FORMATION_Descriptif;FORMATION_Niveau_de_diplme_lentree;FORMATION_Niveau_de_diplme_en_sortie;FORMATION_Duree_en_annees;FORMATION_Total_ECTS;UNITE_DE_VALEUR_COURS_Questions_ENV_au_sens_large_evoquees_oui_non;UNITE_DE_VALEUR_COURS_Enjeux_transition_energetiqueclimat_abordes_oui_non;UNITE_DE_VALEUR_COURS_Nom_du_cours;UNITE_DE_VALEUR_COURS_Cours_optionnel_ou_obligatoire;UNITE_DE_VALEUR_COURS_Duree_du_cours_en_nombre_dheures;UNITE_DE_VALEUR_COURS_Formation_initiale_ou_continue
Ecole_ingenieurs;Centrale_Nantes;Option_Sciences_de_lIngenieur_pour_lHabitat_et_lEnvironnement_Urbain_Filiere_Ingenierie_urbaine;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;non;Sources_de_bruit_en_milieu_urbain;Optionnel;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Sciences_de_lIngenieur_pour_lHabitat_et_lEnvironnement_Urbain_Filiere_Ingenierie_urbaine;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Amenagement_transport;Optionnel;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Ville_Numerique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Problematiques_urbaines;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Ville_Numerique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Modeles_urbains;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Ville_Numerique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+14;Bac_+17;3.0;180.0;oui;oui;Projet;Obligatoire;80.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Genie_Industriel;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Acteurs_et_organisation;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Genie_Industriel;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;non;non;Modelisation_et_performance_dentreprise;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Genie_Industriel;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;non;non;Projet_1;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Genie_Industriel;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;non;non;Projet_2;Obligatoire;48.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Technologies_de_linformation;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;non;non;Managing_Business_Transformation_and_Change;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Technologies_de_linformation;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;non;;Value_Chain;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Ocean;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;non;Environnement_marin_et_chargements;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Ocean;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Filiere_Energies_Marines_Renouvelables;Optionnel;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Ocean;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Filiere_Offshore_petrolier;Optionnel;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Ocean;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Projets;Obligatoire;80.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;non;Combustion_et_emissions_polluantes;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;non;Thermodynamique;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Thermodynamique_des_cycles_moteurs;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Energies_conventionnelles;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Energies_decarbonees;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Transportstockageconversiongestion_de_lenergie;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Travaux_pratiques;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Thermique_du_batiment;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Genie_climatique;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Captation_solaire;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Bilan_carbone_analyse_de_cycle_de_vie;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Production_et_Gestion_de_lEnergie;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Projets;Obligatoire;80.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Propulsion_et_Transport;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;non;Combustion_et_emissions_polluantes;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Propulsion_et_Transport;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;non;Thermodynamique;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Propulsion_et_Transport;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Moteur_combustion_interne;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Propulsion_et_Transport;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Energie_et_automobile;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Propulsion_et_Transport;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;oui;oui;Propulsion_automobile;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Propulsion_et_Transport;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;non;non;Transports_ferroviaires_urbain_et_grandes_lignes;Obligatoire;30.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Option_Propulsion_et_Transport;Sciences_Technologie_Sante;Sciences_de_lingenieur;Option_de_2e_ou_3e_annee;Bac_+2;Bac_+5;3.0;180.0;non;non;Travaux_pratiques_en_propulsion;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenierie_de_la_transition_ecologique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Filiere_metier_3eme_annee_du_cursus_ingenieur_generaliste;Bac+4;Bac_+5;1.0;5.0;oui;oui;Economie_circulaire_les_fondamentaux;Obligatoire;33.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenierie_de_la_transition_ecologique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Filiere_metier_3eme_annee_du_cursus_ingenieur_generaliste;Bac+4;Bac_+5;1.0;5.0;oui;oui;Ecoconception_Reduire_le_bilan_carbone_et_raisonner_cycle_de_vie;Obligatoire;33.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenierie_de_la_transition_ecologique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Filiere_metier_3eme_annee_du_cursus_ingenieur_generaliste;Bac+4;Bac_+5;1.0;5.0;oui;oui;Cadre_reglementaire_et_management_QHSE;Obligatoire;18.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenierie_de_la_transition_ecologique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Filiere_metier_3eme_annee_du_cursus_ingenieur_generaliste;Bac+4;Bac_+5;1.0;5.0;oui;non;Conduite_de_projet;Obligatoire;9.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenierie_de_la_transition_ecologique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Filiere_metier_3eme_annee_du_cursus_ingenieur_generaliste;Bac+4;Bac_+5;1.0;5.0;oui;oui;Projet_entreprise;Obligatoire;40.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Manager_leader_communicateur;Sciences_Technologie_Sante;Sciences_de_lingenieur;Filiere_metier_3eme_annee_du_cursus_ingenieur_generaliste;Bac+4;Bac_+5;1.0;5.0;oui;non;;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Recherche_et_developpement;Sciences_Technologie_Sante;Sciences_de_lingenieur;Filiere_metier_3eme_annee_du_cursus_ingenieur_generaliste;Bac+4;Bac_+5;1.0;5.0;oui;non;Methodologies_de_la_recherche;Obligatoire;5.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenieur_de_specialite_Batiment_Travaux_Publics;Sciences_Technologie_Sante;Sciences_de_lingenieur;Formation_en_apprentissage_en_lien_avec_lITII_Pays_de_la_Loire_Institut_des_Techniques_dIngenieur_de_lIndustrie_des_ingenieurs_specialistes_du_BTP_possedant_les_competences_techniques_et_manageriales_pour_concevoir_et_realiser_les_chantiers_de_demain;Bac_+2;Bac_+5;3.0;;oui;oui;Thermique;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenieur_de_specialite_Batiment_Travaux_Publics;Sciences_Technologie_Sante;Sciences_de_lingenieur;Formation_en_apprentissage_en_lien_avec_lITII_Pays_de_la_Loire_Institut_des_Techniques_dIngenieur_de_lIndustrie_des_ingenieurs_specialistes_du_BTP_possedant_les_competences_techniques_et_manageriales_pour_concevoir_et_realiser_les_chantiers_de_demain;Bac_+2;Bac_+5;3.0;;oui;oui;Formulation_et_durabilite_des_betons;Obligatoire;32.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenieur_de_specialite_Batiment_Travaux_Publics;Sciences_Technologie_Sante;Sciences_de_lingenieur;Formation_en_apprentissage_en_lien_avec_lITII_Pays_de_la_Loire_Institut_des_Techniques_dIngenieur_de_lIndustrie_des_ingenieurs_specialistes_du_BTP_possedant_les_competences_techniques_et_manageriales_pour_concevoir_et_realiser_les_chantiers_de_demain;Bac_+2;Bac_+5;3.0;;oui;non;Corps_detat_techniques;Obligatoire;28.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenieur_de_specialite_Batiment_Travaux_Publics;Sciences_Technologie_Sante;Sciences_de_lingenieur;Formation_en_apprentissage_en_lien_avec_lITII_Pays_de_la_Loire_Institut_des_Techniques_dIngenieur_de_lIndustrie_des_ingenieurs_specialistes_du_BTP_possedant_les_competences_techniques_et_manageriales_pour_concevoir_et_realiser_les_chantiers_de_demain;Bac_+2;Bac_+5;3.0;;non;non;Electricite;Obligatoire;20.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenieur_de_specialite_Batiment_Travaux_Publics;Sciences_Technologie_Sante;Sciences_de_lingenieur;Formation_en_apprentissage_en_lien_avec_lITII_Pays_de_la_Loire_Institut_des_Techniques_dIngenieur_de_lIndustrie_des_ingenieurs_specialistes_du_BTP_possedant_les_competences_techniques_et_manageriales_pour_concevoir_et_realiser_les_chantiers_de_demain;Bac_+2;Bac_+5;3.0;;oui;non;Filiere_Batiment_Chauffage_Climatisation_Construction_bois_Ventilation_Thermique_et_acoustique_Environnement;Optionnel;88.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenieur_de_specialite_Mecanique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Formation_en_apprentissage_en_lien_avec_lITII_Pays_de_la_Loire_Institut_des_Techniques_dIngenieur_de_lIndustrie_des_ingenieurs_terrain_dotes_de_competences_manageriales_et_techniques_tout_particulierement_en_Mecanique_Ils_sont_destines_exercer_leur_metier_dans_les_domaines_suivants_production_methodes_industrialisation_qualite;Bac_+2;Bac_+5;3.0;;oui;non;Gestion_Operationnelle_des_Entreprises_Conferences_Developpement_Durable;Obligatoire;8.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Ingenieur_de_specialite_Mecanique;Sciences_Technologie_Sante;Sciences_de_lingenieur;Formation_en_apprentissage_en_lien_avec_lITII_Pays_de_la_Loire_Institut_des_Techniques_dIngenieur_de_lIndustrie_des_ingenieurs_terrain_dotes_de_competences_manageriales_et_techniques_tout_particulierement_en_Mecanique_Ils_sont_destines_exercer_leur_metier_dans_les_domaines_suivants_production_methodes_industrialisation_qualite;Bac_+2;Bac_+5;3.0;;oui;non;Methodes_et_Outils_Avances_du_Product_LifeCycle_Management;Obligatoire;40.0;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Hydrodynamique_pour_lingenierie_oceanique_MTECH_HOE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_avancee_sur_les_problemes_typiques_de_lhydrodynamique_appliquee_larchitecture_navale_et_oceanique_resistance_des_navires_maintien_en_mer_comportement_des_mers_irregulieres_eaux_vagues_et_milieux_marins;Bac_+3;Bac_+5;2.0;120.0;oui;non;Energetics;Obligatoire;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Hydrodynamique_pour_lingenierie_oceanique_MTECH_HOE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_avancee_sur_les_problemes_typiques_de_lhydrodynamique_appliquee_larchitecture_navale_et_oceanique_resistance_des_navires_maintien_en_mer_comportement_des_mers_irregulieres_eaux_vagues_et_milieux_marins;Bac_+3;Bac_+5;2.0;120.0;oui;oui;Marine_Renewable_Energy;Optionnel;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Atlantique_en_Operation_et_Ingenierie_Navale_MTECHAMASONE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_des_competences_en_ingenierie_navale_et_de_devenir_un_ingenieur_experimente_en_operation_maritime;Bac_+3;Bac_+5;2.0;120.0;oui;non;Energetics;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Atlantique_en_Operation_et_Ingenierie_Navale_MTECHAMASONE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_des_competences_en_ingenierie_navale_et_de_devenir_un_ingenieur_experimente_en_operation_maritime;Bac_+3;Bac_+5;2.0;120.0;oui;non;Electric_Propulsion;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Erasmus_Mundus_Master_in_Renewable_Energy_in_the_Marine_Environment;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_des_competences_en_ingenierie_navale_et_de_devenir_un_ingenieur_experimente_en_operation_maritime;Bac_+3;Bac_+5;2.0;120.0;oui;oui;;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Erasmus_Mundus_Advanced_Ship_and_Offshore_Design;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_des_competences_en_ingenierie_navale_et_de_devenir_un_ingenieur_experimente_en_operation_maritime;Bac_+3;Bac_+5;2.0;120.0;oui;non;MultiObjective_Optimisation_for_Ship_Design;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Mecanique_Advanced_Manufacturing_MENG_AM;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_des_competences_pour_proposer_des_solutions_innovantes_en_conception_et_fabrication_de_produits_et_de_structures_pour_les_secteurs_academiques_et_industriels;Bac_+3;Bac_+5;2.0;120.0;oui;non;Additive_Manufacturing_and_advanced_manufacturing_processes;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Materiaux_Procedes_et_Technologies_des_Composites_MENG_MPTC;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_des_competences_pour_proposer_des_solutions_composites_innovantes_et_optimisees_en_termes_de_conception_et_de_fabrication_pour_la_recherche_et_dans_lindustrie;Bac_+3;Bac_+5;2.0;120.0;oui;non;;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Energetique_et_Propulsion_MENG_EP;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_acquerir_des_competences_en_thermofluide_et_energetique_pour_concevoir_et_optimiser_des_systemes_de_propulsion_innovants_en_RD_et_lors_de_lindustrialisation;Bac_+3;Bac_+5;2.0;120.0;oui;non;Energetics;;;Initiale
Ecole_ingenieurs;Centrale_Nantes;Master_Temps_Reel_Systemes_Embarques_CORO_ERTS;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_acquerir_les_concepts_theoriques_et_methodologiques_pour_la_modelisation_et_lanalyse_de_systemes_embarques_temps_reel_et_pour_la_conception_de_solutions_fiables;Bac_+3;Bac_+5;2.0;120.0;oui;non;;;;
Ecole_ingenieurs;Centrale_Nantes;Master_Systemes_de_contrle_CORO_CSYS;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_fournir_des_outils_theoriques_et_methodologiques_afin_danalyser_la_structure_et_les_proprietes_des_systemes_dynamiques_et_de_concevoir_des_solutions_de_contrle_et_dobservation;Bac_+3;Bac_+5;2.0;120.0;oui;oui;Master_thesis_internship_exemples_Modelisation_et_contrle_des_eoliennes_flottantes_Modelisation_de_lenergie_renouvelable_distribuee_dans_un_reseau_electrique_de_transport;;;
Ecole_ingenieurs;Centrale_Nantes;Master_Genie_civil_Materiaux_et_structures_dans_leur_environnement_CENG_MSE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_la_recherche_et_developpement_technologique_dans_les_domaines_des_Ouvrages_et_des_Materiaux_organismes_publics_et_secteur_prive;Bac_+3;Bac_+5;2.0;120.0;oui;oui;Design_and_behaviour_of_modern_concrete;;;
Ecole_ingenieurs;Centrale_Nantes;Master_Genie_civil_Materiaux_et_structures_dans_leur_environnement_CENG_MSE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_la_recherche_et_developpement_technologique_dans_les_domaines_des_Ouvrages_et_des_Materiaux_organismes_publics_et_secteur_prive;Bac_+3;Bac_+5;2.0;120.0;oui;oui;Durability_and_structural_maintenance;;;
Ecole_ingenieurs;Centrale_Nantes;Master_Ville_et_Environnements_Urbains_Atmosphere_Eau_et_Environnement_UENV_AWE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_les_competences_pour_aborder_les_problemes_environnementaux_et_de_sante_des_habitants_dans_le_contexte_du_developpement_urbain_durable_en_recherche_et_en_ingenierie_urbaine;Bac_+3;Bac_+5;2.0;120.0;oui;;Energetics_and_building_heat_transfers;Obligatoire;;
Ecole_ingenieurs;Centrale_Nantes;Master_Ville_et_Environnements_Urbains_Atmosphere_Eau_et_Environnement_UENV_AWE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_les_competences_pour_aborder_les_problemes_environnementaux_et_de_sante_des_habitants_dans_le_contexte_du_developpement_urbain_durable_en_recherche_et_en_ingenierie_urbaine;Bac_+3;Bac_+5;2.0;120.0;oui;;Urban_Management_and_Planning;Obligatoire;;
Ecole_ingenieurs;Centrale_Nantes;Master_Ville_et_Environnements_Urbains_Atmosphere_Eau_et_Environnement_UENV_AWE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_les_competences_pour_aborder_les_problemes_environnementaux_et_de_sante_des_habitants_dans_le_contexte_du_developpement_urbain_durable_en_recherche_et_en_ingenierie_urbaine;Bac_+3;Bac_+5;2.0;120.0;oui;;Environmental_Data_Analysis;Obligatoire;;
Ecole_ingenieurs;Centrale_Nantes;Master_Ville_et_Environnements_Urbains_Atmosphere_Eau_et_Environnement_UENV_AWE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_les_competences_pour_aborder_les_problemes_environnementaux_et_de_sante_des_habitants_dans_le_contexte_du_developpement_urbain_durable_en_recherche_et_en_ingenierie_urbaine;Bac_+3;Bac_+5;2.0;120.0;oui;;Meteo_atmospheric_boundary_layers;Obligatoire;;
Ecole_ingenieurs;Centrale_Nantes;Master_Ville_et_Environnements_Urbains_Atmosphere_Eau_et_Environnement_UENV_AWE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_les_competences_pour_aborder_les_problemes_environnementaux_et_de_sante_des_habitants_dans_le_contexte_du_developpement_urbain_durable_en_recherche_et_en_ingenierie_urbaine;Bac_+3;Bac_+5;2.0;120.0;oui;;Urban_pollution;Obligatoire;;
Ecole_ingenieurs;Centrale_Nantes;Master_Ville_et_Environnements_Urbains_Atmosphere_Eau_et_Environnement_UENV_AWE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_les_competences_pour_aborder_les_problemes_environnementaux_et_de_sante_des_habitants_dans_le_contexte_du_developpement_urbain_durable_en_recherche_et_en_ingenierie_urbaine;Bac_+3;Bac_+5;2.0;120.0;oui;;Urban_water_management_and_modelling;Obligatoire;;
Ecole_ingenieurs;Centrale_Nantes;Master_Ville_et_Environnements_Urbains_Atmosphere_Eau_et_Environnement_UENV_AWE;Sciences_Technologie_Sante;Sciences_de_lIngenieur;Formation_pour_developper_les_competences_pour_aborder_les_problemes_environnementaux_et_de_sante_des_habitants_dans_le_contexte_du_developpement_urbain_durable_en_recherche_et_en_ingenierie_urbaine;Bac_+3;Bac_+5;2.0;120.0;oui;oui;Urban_climate_and_energy;Obligatoire;;
